loc,length,bug type,approach
228,10,Overflow-Underflow,code snippet injection
219,8,Overflow-Underflow,code snippet injection
214,4,Overflow-Underflow,code snippet injection
209,4,Overflow-Underflow,code snippet injection
52,10,Overflow-Underflow,code snippet injection
592,8,Overflow-Underflow,code snippet injection
583,4,Overflow-Underflow,code snippet injection
574,4,Overflow-Underflow,code snippet injection
559,10,Overflow-Underflow,code snippet injection
546,8,Overflow-Underflow,code snippet injection
536,4,Overflow-Underflow,code snippet injection
522,8,Overflow-Underflow,code snippet injection
510,4,Overflow-Underflow,code snippet injection
496,10,Overflow-Underflow,code snippet injection
482,8,Overflow-Underflow,code snippet injection
471,4,Overflow-Underflow,code snippet injection
460,4,Overflow-Underflow,code snippet injection
394,10,Overflow-Underflow,code snippet injection
379,8,Overflow-Underflow,code snippet injection
369,4,Overflow-Underflow,code snippet injection
308,4,Overflow-Underflow,code snippet injection
293,10,Overflow-Underflow,code snippet injection
283,4,Overflow-Underflow,code snippet injection
271,8,Overflow-Underflow,code snippet injection
263,4,Overflow-Underflow,code snippet injection
255,4,Overflow-Underflow,code snippet injection
142,10,Overflow-Underflow,code snippet injection
130,8,Overflow-Underflow,code snippet injection
122,4,Overflow-Underflow,code snippet injection
114,4,Overflow-Underflow,code snippet injection
89,10,Overflow-Underflow,code snippet injection
68,8,Overflow-Underflow,code snippet injection
246,4,Overflow-Underflow,code snippet injection
241,4,Overflow-Underflow,code snippet injection
204,4,Overflow-Underflow,code snippet injection
193,10,Overflow-Underflow,code snippet injection
182,10,Overflow-Underflow,code snippet injection
177,4,Overflow-Underflow,code snippet injection
172,4,Overflow-Underflow,code snippet injection
161,10,Overflow-Underflow,code snippet injection
