loc,length,bug type,approach
282,10,Overflow-Underflow,code snippet injection
273,8,Overflow-Underflow,code snippet injection
268,4,Overflow-Underflow,code snippet injection
54,4,Overflow-Underflow,code snippet injection
43,10,Overflow-Underflow,code snippet injection
34,8,Overflow-Underflow,code snippet injection
29,4,Overflow-Underflow,code snippet injection
367,4,Overflow-Underflow,code snippet injection
347,10,Overflow-Underflow,code snippet injection
325,8,Overflow-Underflow,code snippet injection
311,4,Overflow-Underflow,code snippet injection
298,8,Overflow-Underflow,code snippet injection
239,4,Overflow-Underflow,code snippet injection
223,10,Overflow-Underflow,code snippet injection
209,8,Overflow-Underflow,code snippet injection
198,4,Overflow-Underflow,code snippet injection
187,4,Overflow-Underflow,code snippet injection
172,10,Overflow-Underflow,code snippet injection
159,8,Overflow-Underflow,code snippet injection
150,4,Overflow-Underflow,code snippet injection
141,4,Overflow-Underflow,code snippet injection
126,10,Overflow-Underflow,code snippet injection
117,4,Overflow-Underflow,code snippet injection
86,8,Overflow-Underflow,code snippet injection
77,4,Overflow-Underflow,code snippet injection
68,4,Overflow-Underflow,code snippet injection
256,10,Overflow-Underflow,code snippet injection
247,8,Overflow-Underflow,code snippet injection
23,4,Overflow-Underflow,code snippet injection
18,4,Overflow-Underflow,code snippet injection
7,10,Overflow-Underflow,code snippet injection
