loc,length,bug type,approach
170,10,Overflow-Underflow,code snippet injection
161,8,Overflow-Underflow,code snippet injection
20,4,Overflow-Underflow,code snippet injection
289,4,Overflow-Underflow,code snippet injection
273,10,Overflow-Underflow,code snippet injection
261,8,Overflow-Underflow,code snippet injection
252,4,Overflow-Underflow,code snippet injection
244,4,Overflow-Underflow,code snippet injection
230,10,Overflow-Underflow,code snippet injection
211,8,Overflow-Underflow,code snippet injection
199,4,Overflow-Underflow,code snippet injection
103,8,Overflow-Underflow,code snippet injection
98,4,Overflow-Underflow,code snippet injection
87,10,Overflow-Underflow,code snippet injection
42,8,Overflow-Underflow,code snippet injection
29,4,Overflow-Underflow,code snippet injection
187,4,Overflow-Underflow,code snippet injection
150,10,Overflow-Underflow,code snippet injection
141,8,Overflow-Underflow,code snippet injection
135,4,Overflow-Underflow,code snippet injection
130,4,Overflow-Underflow,code snippet injection
119,10,Overflow-Underflow,code snippet injection
114,4,Overflow-Underflow,code snippet injection
10,8,Overflow-Underflow,code snippet injection
5,4,Overflow-Underflow,code snippet injection
