loc,length,bug type,approach
286,10,Overflow-Underflow,code snippet injection
277,8,Overflow-Underflow,code snippet injection
272,4,Overflow-Underflow,code snippet injection
440,4,Overflow-Underflow,code snippet injection
423,10,Overflow-Underflow,code snippet injection
409,8,Overflow-Underflow,code snippet injection
399,4,Overflow-Underflow,code snippet injection
385,4,Overflow-Underflow,code snippet injection
360,10,Overflow-Underflow,code snippet injection
321,8,Overflow-Underflow,code snippet injection
32,4,Overflow-Underflow,code snippet injection
23,8,Overflow-Underflow,code snippet injection
15,4,Overflow-Underflow,code snippet injection
211,10,Overflow-Underflow,code snippet injection
199,8,Overflow-Underflow,code snippet injection
191,4,Overflow-Underflow,code snippet injection
183,4,Overflow-Underflow,code snippet injection
169,10,Overflow-Underflow,code snippet injection
157,8,Overflow-Underflow,code snippet injection
