loc,length,bug type,approach
103,10,Overflow-Underflow,code snippet injection
94,8,Overflow-Underflow,code snippet injection
89,4,Overflow-Underflow,code snippet injection
84,4,Overflow-Underflow,code snippet injection
73,10,Overflow-Underflow,code snippet injection
64,8,Overflow-Underflow,code snippet injection
59,4,Overflow-Underflow,code snippet injection
330,4,Overflow-Underflow,code snippet injection
313,10,Overflow-Underflow,code snippet injection
300,8,Overflow-Underflow,code snippet injection
291,4,Overflow-Underflow,code snippet injection
278,8,Overflow-Underflow,code snippet injection
263,4,Overflow-Underflow,code snippet injection
219,10,Overflow-Underflow,code snippet injection
171,8,Overflow-Underflow,code snippet injection
151,4,Overflow-Underflow,code snippet injection
134,4,Overflow-Underflow,code snippet injection
119,10,Overflow-Underflow,code snippet injection
48,8,Overflow-Underflow,code snippet injection
34,4,Overflow-Underflow,code snippet injection
10,4,Overflow-Underflow,code snippet injection
