loc,length,bug type,approach
21,10,Overflow-Underflow,code snippet injection
12,8,Overflow-Underflow,code snippet injection
7,4,Overflow-Underflow,code snippet injection
260,4,Overflow-Underflow,code snippet injection
245,10,Overflow-Underflow,code snippet injection
230,8,Overflow-Underflow,code snippet injection
220,4,Overflow-Underflow,code snippet injection
206,4,Overflow-Underflow,code snippet injection
189,10,Overflow-Underflow,code snippet injection
173,8,Overflow-Underflow,code snippet injection
145,4,Overflow-Underflow,code snippet injection
116,8,Overflow-Underflow,code snippet injection
90,4,Overflow-Underflow,code snippet injection
77,10,Overflow-Underflow,code snippet injection
68,8,Overflow-Underflow,code snippet injection
63,4,Overflow-Underflow,code snippet injection
58,4,Overflow-Underflow,code snippet injection
47,10,Overflow-Underflow,code snippet injection
38,8,Overflow-Underflow,code snippet injection
33,4,Overflow-Underflow,code snippet injection
