loc,length,bug type,approach
79,10,Overflow-Underflow,code snippet injection
38,8,Overflow-Underflow,code snippet injection
123,4,Overflow-Underflow,code snippet injection
105,4,Overflow-Underflow,code snippet injection
68,10,Overflow-Underflow,code snippet injection
52,8,Overflow-Underflow,code snippet injection
91,4,Overflow-Underflow,code snippet injection
31,4,Overflow-Underflow,code snippet injection
20,10,Overflow-Underflow,code snippet injection
11,8,Overflow-Underflow,code snippet injection
5,4,Overflow-Underflow,code snippet injection
