loc,length,bug type,approach
519,10,Overflow-Underflow,code snippet injection
499,8,Overflow-Underflow,code snippet injection
488,4,Overflow-Underflow,code snippet injection
477,4,Overflow-Underflow,code snippet injection
460,10,Overflow-Underflow,code snippet injection
412,8,Overflow-Underflow,code snippet injection
399,4,Overflow-Underflow,code snippet injection
376,4,Overflow-Underflow,code snippet injection
353,10,Overflow-Underflow,code snippet injection
331,8,Overflow-Underflow,code snippet injection
313,4,Overflow-Underflow,code snippet injection
290,8,Overflow-Underflow,code snippet injection
272,4,Overflow-Underflow,code snippet injection
247,10,Overflow-Underflow,code snippet injection
224,8,Overflow-Underflow,code snippet injection
206,4,Overflow-Underflow,code snippet injection
188,4,Overflow-Underflow,code snippet injection
168,10,Overflow-Underflow,code snippet injection
150,8,Overflow-Underflow,code snippet injection
137,4,Overflow-Underflow,code snippet injection
449,4,Overflow-Underflow,code snippet injection
438,10,Overflow-Underflow,code snippet injection
433,4,Overflow-Underflow,code snippet injection
121,8,Overflow-Underflow,code snippet injection
115,4,Overflow-Underflow,code snippet injection
109,4,Overflow-Underflow,code snippet injection
