loc,length,bug type,approach
121,3,Unchecked-Send,code snippet injection
113,5,Unchecked-Send,code snippet injection
107,3,Unchecked-Send,code snippet injection
320,3,Unchecked-Send,code snippet injection
308,3,Unchecked-Send,code snippet injection
291,3,Unchecked-Send,code snippet injection
273,2,Unchecked-Send,code snippet injection
256,3,Unchecked-Send,code snippet injection
239,3,Unchecked-Send,code snippet injection
222,3,Unchecked-Send,code snippet injection
205,3,Unchecked-Send,code snippet injection
192,3,Unchecked-Send,code snippet injection
179,3,Unchecked-Send,code snippet injection
167,3,Unchecked-Send,code snippet injection
157,3,Unchecked-Send,code snippet injection
61,3,Unchecked-Send,code snippet injection
101,3,Unchecked-Send,code snippet injection
97,3,Unchecked-Send,code snippet injection
91,3,Unchecked-Send,code snippet injection
87,3,Unchecked-Send,code snippet injection
82,3,Unchecked-Send,code snippet injection
78,3,Unchecked-Send,code snippet injection
75,2,Unchecked-Send,code snippet injection
53,3,Unchecked-Send,code snippet injection
