loc,length,bug type,approach
831,3,Unchecked-Send,code snippet injection
823,5,Unchecked-Send,code snippet injection
764,3,Unchecked-Send,code snippet injection
760,3,Unchecked-Send,code snippet injection
701,3,Unchecked-Send,code snippet injection
697,3,Unchecked-Send,code snippet injection
903,2,Unchecked-Send,code snippet injection
895,3,Unchecked-Send,code snippet injection
880,3,Unchecked-Send,code snippet injection
871,3,Unchecked-Send,code snippet injection
850,3,Unchecked-Send,code snippet injection
842,3,Unchecked-Send,code snippet injection
816,3,Unchecked-Send,code snippet injection
808,3,Unchecked-Send,code snippet injection
800,3,Unchecked-Send,code snippet injection
793,3,Unchecked-Send,code snippet injection
786,3,Unchecked-Send,code snippet injection
774,3,Unchecked-Send,code snippet injection
752,3,Unchecked-Send,code snippet injection
744,3,Unchecked-Send,code snippet injection
736,3,Unchecked-Send,code snippet injection
729,3,Unchecked-Send,code snippet injection
723,2,Unchecked-Send,code snippet injection
711,3,Unchecked-Send,code snippet injection
665,3,Unchecked-Send,code snippet injection
642,3,Unchecked-Send,code snippet injection
619,6,Unchecked-Send,code snippet injection
604,5,Unchecked-Send,code snippet injection
584,3,Unchecked-Send,code snippet injection
559,3,Unchecked-Send,code snippet injection
534,3,Unchecked-Send,code snippet injection
509,3,Unchecked-Send,code snippet injection
490,2,Unchecked-Send,code snippet injection
474,9,Unchecked-Send,code snippet injection
460,9,Unchecked-Send,code snippet injection
451,3,Unchecked-Send,code snippet injection
429,8,Unchecked-Send,code snippet injection
419,5,Unchecked-Send,code snippet injection
397,9,Unchecked-Send,code snippet injection
378,6,Unchecked-Send,code snippet injection
363,5,Unchecked-Send,code snippet injection
355,3,Unchecked-Send,code snippet injection
337,3,Unchecked-Send,code snippet injection
329,3,Unchecked-Send,code snippet injection
316,8,Unchecked-Send,code snippet injection
306,5,Unchecked-Send,code snippet injection
292,9,Unchecked-Send,code snippet injection
281,6,Unchecked-Send,code snippet injection
