loc,length,bug type,approach
51,3,Unchecked-Send,code snippet injection
25,5,Unchecked-Send,code snippet injection
85,3,Unchecked-Send,code snippet injection
68,3,Unchecked-Send,code snippet injection
47,3,Unchecked-Send,code snippet injection
36,3,Unchecked-Send,code snippet injection
56,2,Unchecked-Send,code snippet injection
19,3,Unchecked-Send,code snippet injection
15,3,Unchecked-Send,code snippet injection
11,3,Unchecked-Send,code snippet injection
6,3,Unchecked-Send,code snippet injection
