loc,length,bug type,approach
199,3,Unchecked-Send,code snippet injection
193,5,Unchecked-Send,code snippet injection
189,3,Unchecked-Send,code snippet injection
34,3,Unchecked-Send,code snippet injection
30,3,Unchecked-Send,code snippet injection
26,3,Unchecked-Send,code snippet injection
23,2,Unchecked-Send,code snippet injection
256,3,Unchecked-Send,code snippet injection
244,3,Unchecked-Send,code snippet injection
228,3,Unchecked-Send,code snippet injection
216,3,Unchecked-Send,code snippet injection
208,3,Unchecked-Send,code snippet injection
174,3,Unchecked-Send,code snippet injection
165,3,Unchecked-Send,code snippet injection
156,3,Unchecked-Send,code snippet injection
146,3,Unchecked-Send,code snippet injection
136,3,Unchecked-Send,code snippet injection
128,3,Unchecked-Send,code snippet injection
120,3,Unchecked-Send,code snippet injection
112,3,Unchecked-Send,code snippet injection
104,3,Unchecked-Send,code snippet injection
96,3,Unchecked-Send,code snippet injection
89,2,Unchecked-Send,code snippet injection
63,3,Unchecked-Send,code snippet injection
55,3,Unchecked-Send,code snippet injection
47,3,Unchecked-Send,code snippet injection
181,6,Unchecked-Send,code snippet injection
16,5,Unchecked-Send,code snippet injection
12,3,Unchecked-Send,code snippet injection
8,3,Unchecked-Send,code snippet injection
