loc,length,bug type,approach
171,3,Unchecked-Send,code snippet injection
158,5,Unchecked-Send,code snippet injection
145,3,Unchecked-Send,code snippet injection
118,3,Unchecked-Send,code snippet injection
111,3,Unchecked-Send,code snippet injection
104,3,Unchecked-Send,code snippet injection
74,2,Unchecked-Send,code snippet injection
70,3,Unchecked-Send,code snippet injection
66,3,Unchecked-Send,code snippet injection
62,3,Unchecked-Send,code snippet injection
57,3,Unchecked-Send,code snippet injection
53,3,Unchecked-Send,code snippet injection
48,3,Unchecked-Send,code snippet injection
44,3,Unchecked-Send,code snippet injection
40,3,Unchecked-Send,code snippet injection
35,3,Unchecked-Send,code snippet injection
31,3,Unchecked-Send,code snippet injection
27,3,Unchecked-Send,code snippet injection
