loc,length,bug type,approach
289,3,Unchecked-Send,code snippet injection
122,5,Unchecked-Send,code snippet injection
88,3,Unchecked-Send,code snippet injection
79,3,Unchecked-Send,code snippet injection
598,3,Unchecked-Send,code snippet injection
587,3,Unchecked-Send,code snippet injection
577,2,Unchecked-Send,code snippet injection
561,3,Unchecked-Send,code snippet injection
549,3,Unchecked-Send,code snippet injection
524,3,Unchecked-Send,code snippet injection
506,3,Unchecked-Send,code snippet injection
480,3,Unchecked-Send,code snippet injection
469,3,Unchecked-Send,code snippet injection
458,3,Unchecked-Send,code snippet injection
448,3,Unchecked-Send,code snippet injection
439,3,Unchecked-Send,code snippet injection
428,3,Unchecked-Send,code snippet injection
421,3,Unchecked-Send,code snippet injection
413,3,Unchecked-Send,code snippet injection
405,3,Unchecked-Send,code snippet injection
370,3,Unchecked-Send,code snippet injection
346,3,Unchecked-Send,code snippet injection
319,2,Unchecked-Send,code snippet injection
154,3,Unchecked-Send,code snippet injection
144,3,Unchecked-Send,code snippet injection
132,3,Unchecked-Send,code snippet injection
104,6,Unchecked-Send,code snippet injection
79,5,Unchecked-Send,code snippet injection
75,3,Unchecked-Send,code snippet injection
71,3,Unchecked-Send,code snippet injection
67,3,Unchecked-Send,code snippet injection
63,3,Unchecked-Send,code snippet injection
60,2,Unchecked-Send,code snippet injection
278,9,Unchecked-Send,code snippet injection
268,9,Unchecked-Send,code snippet injection
264,3,Unchecked-Send,code snippet injection
255,8,Unchecked-Send,code snippet injection
249,5,Unchecked-Send,code snippet injection
239,9,Unchecked-Send,code snippet injection
232,6,Unchecked-Send,code snippet injection
226,5,Unchecked-Send,code snippet injection
222,3,Unchecked-Send,code snippet injection
218,3,Unchecked-Send,code snippet injection
214,3,Unchecked-Send,code snippet injection
205,8,Unchecked-Send,code snippet injection
199,5,Unchecked-Send,code snippet injection
182,9,Unchecked-Send,code snippet injection
175,6,Unchecked-Send,code snippet injection
