loc,length,bug type,approach
311,3,Unchecked-Send,code snippet injection
228,5,Unchecked-Send,code snippet injection
38,3,Unchecked-Send,code snippet injection
8,3,Unchecked-Send,code snippet injection
375,3,Unchecked-Send,code snippet injection
364,3,Unchecked-Send,code snippet injection
354,2,Unchecked-Send,code snippet injection
341,3,Unchecked-Send,code snippet injection
298,3,Unchecked-Send,code snippet injection
291,3,Unchecked-Send,code snippet injection
284,3,Unchecked-Send,code snippet injection
250,3,Unchecked-Send,code snippet injection
241,3,Unchecked-Send,code snippet injection
182,3,Unchecked-Send,code snippet injection
156,3,Unchecked-Send,code snippet injection
116,3,Unchecked-Send,code snippet injection
109,3,Unchecked-Send,code snippet injection
102,3,Unchecked-Send,code snippet injection
95,3,Unchecked-Send,code snippet injection
86,3,Unchecked-Send,code snippet injection
77,3,Unchecked-Send,code snippet injection
68,3,Unchecked-Send,code snippet injection
59,2,Unchecked-Send,code snippet injection
50,3,Unchecked-Send,code snippet injection
18,3,Unchecked-Send,code snippet injection
260,3,Unchecked-Send,code snippet injection
220,6,Unchecked-Send,code snippet injection
31,5,Unchecked-Send,code snippet injection
27,3,Unchecked-Send,code snippet injection
