loc,length,bug type,approach
582,13,TOD,code snippet injection
826,18,TOD,code snippet injection
808,13,TOD,code snippet injection
784,18,TOD,code snippet injection
762,13,TOD,code snippet injection
739,18,TOD,code snippet injection
697,13,TOD,code snippet injection
665,18,TOD,code snippet injection
645,13,TOD,code snippet injection
622,18,TOD,code snippet injection
604,13,TOD,code snippet injection
392,18,TOD,code snippet injection
364,18,TOD,code snippet injection
347,13,TOD,code snippet injection
325,18,TOD,code snippet injection
298,13,TOD,code snippet injection
269,18,TOD,code snippet injection
251,13,TOD,code snippet injection
93,18,TOD,code snippet injection
79,13,TOD,code snippet injection
60,18,TOD,code snippet injection
44,13,TOD,code snippet injection
30,13,TOD,code snippet injection
11,18,TOD,code snippet injection
561,13,TOD,code snippet injection
540,18,TOD,code snippet injection
526,13,TOD,code snippet injection
504,18,TOD,code snippet injection
489,13,TOD,code snippet injection
469,18,TOD,code snippet injection
453,13,TOD,code snippet injection
432,18,TOD,code snippet injection
414,13,TOD,code snippet injection
219,18,TOD,code snippet injection
199,18,TOD,code snippet injection
184,13,TOD,code snippet injection
165,18,TOD,code snippet injection
150,13,TOD,code snippet injection
131,18,TOD,code snippet injection
117,13,TOD,code snippet injection
