loc,length,bug type,approach
255,13,TOD,code snippet injection
234,18,TOD,code snippet injection
218,13,TOD,code snippet injection
605,18,TOD,code snippet injection
583,13,TOD,code snippet injection
551,18,TOD,code snippet injection
522,13,TOD,code snippet injection
490,18,TOD,code snippet injection
463,13,TOD,code snippet injection
431,18,TOD,code snippet injection
404,13,TOD,code snippet injection
376,18,TOD,code snippet injection
348,18,TOD,code snippet injection
326,13,TOD,code snippet injection
301,18,TOD,code snippet injection
76,13,TOD,code snippet injection
197,18,TOD,code snippet injection
183,13,TOD,code snippet injection
162,18,TOD,code snippet injection
148,13,TOD,code snippet injection
128,18,TOD,code snippet injection
114,13,TOD,code snippet injection
100,13,TOD,code snippet injection
53,18,TOD,code snippet injection
