loc,length,bug type,approach
125,13,TOD,code snippet injection
106,18,TOD,code snippet injection
91,13,TOD,code snippet injection
72,18,TOD,code snippet injection
58,13,TOD,code snippet injection
39,18,TOD,code snippet injection
25,13,TOD,code snippet injection
6,18,TOD,code snippet injection
577,13,TOD,code snippet injection
555,18,TOD,code snippet injection
535,13,TOD,code snippet injection
513,18,TOD,code snippet injection
470,18,TOD,code snippet injection
448,13,TOD,code snippet injection
421,18,TOD,code snippet injection
402,13,TOD,code snippet injection
377,18,TOD,code snippet injection
358,13,TOD,code snippet injection
305,18,TOD,code snippet injection
291,13,TOD,code snippet injection
271,18,TOD,code snippet injection
257,13,TOD,code snippet injection
243,13,TOD,code snippet injection
223,18,TOD,code snippet injection
208,13,TOD,code snippet injection
188,18,TOD,code snippet injection
174,13,TOD,code snippet injection
155,18,TOD,code snippet injection
