loc,length,bug type,approach
468,13,TOD,code snippet injection
228,18,TOD,code snippet injection
177,13,TOD,code snippet injection
140,18,TOD,code snippet injection
1014,13,TOD,code snippet injection
988,18,TOD,code snippet injection
967,13,TOD,code snippet injection
936,18,TOD,code snippet injection
914,13,TOD,code snippet injection
874,18,TOD,code snippet injection
846,13,TOD,code snippet injection
805,18,TOD,code snippet injection
779,18,TOD,code snippet injection
758,13,TOD,code snippet injection
733,18,TOD,code snippet injection
714,13,TOD,code snippet injection
688,18,TOD,code snippet injection
671,13,TOD,code snippet injection
648,18,TOD,code snippet injection
630,13,TOD,code snippet injection
580,18,TOD,code snippet injection
546,13,TOD,code snippet injection
508,13,TOD,code snippet injection
298,18,TOD,code snippet injection
278,13,TOD,code snippet injection
251,18,TOD,code snippet injection
203,13,TOD,code snippet injection
140,18,TOD,code snippet injection
126,13,TOD,code snippet injection
107,18,TOD,code snippet injection
93,13,TOD,code snippet injection
74,18,TOD,code snippet injection
60,13,TOD,code snippet injection
448,18,TOD,code snippet injection
429,18,TOD,code snippet injection
415,13,TOD,code snippet injection
396,18,TOD,code snippet injection
382,13,TOD,code snippet injection
363,18,TOD,code snippet injection
349,13,TOD,code snippet injection
