loc,length,bug type,approach
145,13,TOD,code snippet injection
126,18,TOD,code snippet injection
371,13,TOD,code snippet injection
349,18,TOD,code snippet injection
330,13,TOD,code snippet injection
308,18,TOD,code snippet injection
283,13,TOD,code snippet injection
257,18,TOD,code snippet injection
111,13,TOD,code snippet injection
88,18,TOD,code snippet injection
69,13,TOD,code snippet injection
44,18,TOD,code snippet injection
20,18,TOD,code snippet injection
235,13,TOD,code snippet injection
216,18,TOD,code snippet injection
202,13,TOD,code snippet injection
177,18,TOD,code snippet injection
163,13,TOD,code snippet injection
