loc,length,bug type,approach
493,13,TOD,code snippet injection
474,18,TOD,code snippet injection
460,13,TOD,code snippet injection
107,18,TOD,code snippet injection
93,13,TOD,code snippet injection
74,18,TOD,code snippet injection
60,13,TOD,code snippet injection
610,18,TOD,code snippet injection
588,13,TOD,code snippet injection
557,18,TOD,code snippet injection
535,13,TOD,code snippet injection
512,18,TOD,code snippet injection
423,18,TOD,code snippet injection
404,13,TOD,code snippet injection
380,18,TOD,code snippet injection
360,13,TOD,code snippet injection
335,18,TOD,code snippet injection
317,13,TOD,code snippet injection
294,18,TOD,code snippet injection
276,13,TOD,code snippet injection
253,18,TOD,code snippet injection
235,13,TOD,code snippet injection
217,13,TOD,code snippet injection
176,18,TOD,code snippet injection
158,13,TOD,code snippet injection
135,18,TOD,code snippet injection
445,13,TOD,code snippet injection
40,18,TOD,code snippet injection
26,13,TOD,code snippet injection
7,18,TOD,code snippet injection
