loc,length,bug type,approach
312,13,TOD,code snippet injection
219,18,TOD,code snippet injection
205,13,TOD,code snippet injection
752,18,TOD,code snippet injection
731,13,TOD,code snippet injection
705,18,TOD,code snippet injection
679,13,TOD,code snippet injection
652,18,TOD,code snippet injection
621,13,TOD,code snippet injection
588,18,TOD,code snippet injection
562,13,TOD,code snippet injection
536,18,TOD,code snippet injection
510,18,TOD,code snippet injection
376,13,TOD,code snippet injection
352,18,TOD,code snippet injection
330,13,TOD,code snippet injection
248,18,TOD,code snippet injection
191,13,TOD,code snippet injection
172,18,TOD,code snippet injection
158,13,TOD,code snippet injection
139,18,TOD,code snippet injection
125,13,TOD,code snippet injection
111,13,TOD,code snippet injection
84,18,TOD,code snippet injection
67,13,TOD,code snippet injection
45,18,TOD,code snippet injection
28,13,TOD,code snippet injection
478,18,TOD,code snippet injection
464,13,TOD,code snippet injection
444,18,TOD,code snippet injection
430,13,TOD,code snippet injection
411,18,TOD,code snippet injection
397,13,TOD,code snippet injection
292,18,TOD,code snippet injection
273,18,TOD,code snippet injection
