loc,length,bug type,approach
255,13,TOD,code snippet injection
235,18,TOD,code snippet injection
220,13,TOD,code snippet injection
654,18,TOD,code snippet injection
637,13,TOD,code snippet injection
611,18,TOD,code snippet injection
590,13,TOD,code snippet injection
562,18,TOD,code snippet injection
541,13,TOD,code snippet injection
391,18,TOD,code snippet injection
369,13,TOD,code snippet injection
344,18,TOD,code snippet injection
319,18,TOD,code snippet injection
301,13,TOD,code snippet injection
276,18,TOD,code snippet injection
97,13,TOD,code snippet injection
70,18,TOD,code snippet injection
508,13,TOD,code snippet injection
481,18,TOD,code snippet injection
467,13,TOD,code snippet injection
447,18,TOD,code snippet injection
433,13,TOD,code snippet injection
419,13,TOD,code snippet injection
200,18,TOD,code snippet injection
186,13,TOD,code snippet injection
166,18,TOD,code snippet injection
152,13,TOD,code snippet injection
133,18,TOD,code snippet injection
119,13,TOD,code snippet injection
47,18,TOD,code snippet injection
