loc,length,bug type,approach
545,13,TOD,code snippet injection
239,18,TOD,code snippet injection
223,13,TOD,code snippet injection
202,18,TOD,code snippet injection
21,13,TOD,code snippet injection
712,18,TOD,code snippet injection
690,13,TOD,code snippet injection
666,18,TOD,code snippet injection
645,13,TOD,code snippet injection
619,18,TOD,code snippet injection
596,13,TOD,code snippet injection
566,18,TOD,code snippet injection
469,18,TOD,code snippet injection
438,13,TOD,code snippet injection
401,18,TOD,code snippet injection
373,13,TOD,code snippet injection
339,18,TOD,code snippet injection
313,13,TOD,code snippet injection
274,18,TOD,code snippet injection
80,13,TOD,code snippet injection
44,18,TOD,code snippet injection
529,13,TOD,code snippet injection
514,13,TOD,code snippet injection
495,18,TOD,code snippet injection
186,13,TOD,code snippet injection
167,18,TOD,code snippet injection
151,13,TOD,code snippet injection
131,18,TOD,code snippet injection
117,13,TOD,code snippet injection
98,18,TOD,code snippet injection
6,13,TOD,code snippet injection
