loc,length,bug type,approach
282,13,TOD,code snippet injection
208,18,TOD,code snippet injection
181,13,TOD,code snippet injection
841,18,TOD,code snippet injection
821,13,TOD,code snippet injection
799,18,TOD,code snippet injection
773,13,TOD,code snippet injection
750,18,TOD,code snippet injection
734,13,TOD,code snippet injection
712,18,TOD,code snippet injection
695,13,TOD,code snippet injection
672,18,TOD,code snippet injection
650,18,TOD,code snippet injection
633,13,TOD,code snippet injection
610,18,TOD,code snippet injection
591,13,TOD,code snippet injection
468,18,TOD,code snippet injection
428,13,TOD,code snippet injection
406,18,TOD,code snippet injection
366,13,TOD,code snippet injection
282,18,TOD,code snippet injection
268,13,TOD,code snippet injection
254,13,TOD,code snippet injection
232,18,TOD,code snippet injection
181,13,TOD,code snippet injection
162,18,TOD,code snippet injection
148,13,TOD,code snippet injection
129,18,TOD,code snippet injection
115,13,TOD,code snippet injection
96,18,TOD,code snippet injection
571,13,TOD,code snippet injection
551,18,TOD,code snippet injection
533,13,TOD,code snippet injection
514,18,TOD,code snippet injection
495,18,TOD,code snippet injection
448,13,TOD,code snippet injection
321,18,TOD,code snippet injection
