loc,length,bug type,approach
364,13,TOD,code snippet injection
112,18,TOD,code snippet injection
440,13,TOD,code snippet injection
416,18,TOD,code snippet injection
383,13,TOD,code snippet injection
289,18,TOD,code snippet injection
240,13,TOD,code snippet injection
213,18,TOD,code snippet injection
192,13,TOD,code snippet injection
159,18,TOD,code snippet injection
139,13,TOD,code snippet injection
344,18,TOD,code snippet injection
325,18,TOD,code snippet injection
269,13,TOD,code snippet injection
92,18,TOD,code snippet injection
