loc,length,bug type,approach
242,13,TOD,code snippet injection
159,18,TOD,code snippet injection
145,13,TOD,code snippet injection
712,18,TOD,code snippet injection
691,13,TOD,code snippet injection
660,18,TOD,code snippet injection
638,13,TOD,code snippet injection
602,18,TOD,code snippet injection
574,13,TOD,code snippet injection
545,18,TOD,code snippet injection
525,13,TOD,code snippet injection
494,18,TOD,code snippet injection
468,18,TOD,code snippet injection
447,13,TOD,code snippet injection
306,18,TOD,code snippet injection
287,13,TOD,code snippet injection
260,18,TOD,code snippet injection
188,13,TOD,code snippet injection
126,18,TOD,code snippet injection
112,13,TOD,code snippet injection
93,18,TOD,code snippet injection
79,13,TOD,code snippet injection
65,13,TOD,code snippet injection
46,18,TOD,code snippet injection
420,13,TOD,code snippet injection
401,18,TOD,code snippet injection
386,13,TOD,code snippet injection
367,18,TOD,code snippet injection
353,13,TOD,code snippet injection
334,18,TOD,code snippet injection
227,13,TOD,code snippet injection
208,18,TOD,code snippet injection
