loc,length,bug type,approach
507,13,TOD,code snippet injection
488,18,TOD,code snippet injection
474,13,TOD,code snippet injection
102,18,TOD,code snippet injection
88,13,TOD,code snippet injection
69,18,TOD,code snippet injection
55,13,TOD,code snippet injection
627,18,TOD,code snippet injection
604,13,TOD,code snippet injection
572,18,TOD,code snippet injection
549,13,TOD,code snippet injection
526,18,TOD,code snippet injection
418,18,TOD,code snippet injection
399,13,TOD,code snippet injection
375,18,TOD,code snippet injection
355,13,TOD,code snippet injection
330,18,TOD,code snippet injection
312,13,TOD,code snippet injection
289,18,TOD,code snippet injection
271,13,TOD,code snippet injection
248,18,TOD,code snippet injection
230,13,TOD,code snippet injection
212,13,TOD,code snippet injection
171,18,TOD,code snippet injection
153,13,TOD,code snippet injection
130,18,TOD,code snippet injection
459,13,TOD,code snippet injection
440,18,TOD,code snippet injection
40,13,TOD,code snippet injection
21,18,TOD,code snippet injection
7,13,TOD,code snippet injection
