loc,length,bug type,approach
39,13,TOD,code snippet injection
20,18,TOD,code snippet injection
6,13,TOD,code snippet injection
421,18,TOD,code snippet injection
403,13,TOD,code snippet injection
378,18,TOD,code snippet injection
359,13,TOD,code snippet injection
331,18,TOD,code snippet injection
311,13,TOD,code snippet injection
285,18,TOD,code snippet injection
248,13,TOD,code snippet injection
209,18,TOD,code snippet injection
169,18,TOD,code snippet injection
153,13,TOD,code snippet injection
134,18,TOD,code snippet injection
120,13,TOD,code snippet injection
101,18,TOD,code snippet injection
87,13,TOD,code snippet injection
68,18,TOD,code snippet injection
54,13,TOD,code snippet injection
